Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00    2080/2080        void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > > > >::construct<std::pair<Board::PatternType const, std::bitset<4ul> >, std::pair<Board::PatternType, std::bitset<4ul> > >(std::allocator<std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > > >&, std::pair<Board::PatternType const, std::bitset<4ul> >*, std::pair<Board::PatternType, std::bitset<4ul> >&&) [196]
[193]    0.0    0.00    0.00    2080         void std::__new_allocator<std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > > >::construct<std::pair<Board::PatternType const, std::bitset<4ul> >, std::pair<Board::PatternType, std::bitset<4ul> > >(std::pair<Board::PatternType const, std::bitset<4ul> >*, std::pair<Board::PatternType, std::bitset<4ul> >&&) [193]
                0.00    0.00    2080/2080        std::pair<Board::PatternType const, std::bitset<4ul> >::pair<Board::PatternType, std::bitset<4ul>, true>(std::pair<Board::PatternType, std::bitset<4ul> >&&) [201]
                0.00    0.00    2080/16640       std::pair<Board::PatternType, std::bitset<4ul> >&& std::forward<std::pair<Board::PatternType, std::bitset<4ul> > >(std::remove_reference<std::pair<Board::PatternType, std::bitset<4ul> > >::type&) [73]
-----------------------------------------------
                0.00    0.00    2080/2080        std::allocator<std::bitset<4ul> >::allocator(std::allocator<std::bitset<4ul> > const&) [191]
[194]    0.0    0.00    0.00    2080         std::__new_allocator<std::bitset<4ul> >::__new_allocator(std::__new_allocator<std::bitset<4ul> > const&) [194]
-----------------------------------------------
                0.00    0.00    2080/2080        void std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_construct_node<std::pair<Board::PatternType const, std::bitset<4ul> > const&>(std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >*, std::pair<Board::PatternType const, std::bitset<4ul> > const&) [212]
[195]    0.0    0.00    0.00    2080         void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > > > >::construct<std::pair<Board::PatternType const, std::bitset<4ul> >, std::pair<Board::PatternType const, std::bitset<4ul> > const&>(std::allocator<std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > > >&, std::pair<Board::PatternType const, std::bitset<4ul> >*, std::pair<Board::PatternType const, std::bitset<4ul> > const&) [195]
                0.00    0.00    2080/12480       std::pair<Board::PatternType const, std::bitset<4ul> > const& std::forward<std::pair<Board::PatternType const, std::bitset<4ul> > const&>(std::remove_reference<std::pair<Board::PatternType const, std::bitset<4ul> > const&>::type&) [86]
                0.00    0.00    2080/2080        void std::__new_allocator<std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > > >::construct<std::pair<Board::PatternType const, std::bitset<4ul> >, std::pair<Board::PatternType const, std::bitset<4ul> > const&>(std::pair<Board::PatternType const, std::bitset<4ul> >*, std::pair<Board::PatternType const, std::bitset<4ul> > const&) [192]
-----------------------------------------------
                0.00    0.00    2080/2080        void std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_construct_node<std::pair<Board::PatternType, std::bitset<4ul> > >(std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >*, std::pair<Board::PatternType, std::bitset<4ul> >&&) [213]
[196]    0.0    0.00    0.00    2080         void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > > > >::construct<std::pair<Board::PatternType const, std::bitset<4ul> >, std::pair<Board::PatternType, std::bitset<4ul> > >(std::allocator<std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > > >&, std::pair<Board::PatternType const, std::bitset<4ul> >*, std::pair<Board::PatternType, std::bitset<4ul> >&&) [196]
                0.00    0.00    2080/16640       std::pair<Board::PatternType, std::bitset<4ul> >&& std::forward<std::pair<Board::PatternType, std::bitset<4ul> > >(std::remove_reference<std::pair<Board::PatternType, std::bitset<4ul> > >::type&) [73]
                0.00    0.00    2080/2080        void std::__new_allocator<std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > > >::construct<std::pair<Board::PatternType const, std::bitset<4ul> >, std::pair<Board::PatternType, std::bitset<4ul> > >(std::pair<Board::PatternType const, std::bitset<4ul> >*, std::pair<Board::PatternType, std::bitset<4ul> >&&) [193]
-----------------------------------------------
                0.00    0.00    2080/2080        std::enable_if<is_constructible<std::pair<Board::PatternType const, std::bitset<4ul> >, std::pair<Board::PatternType, std::bitset<4ul> > >::value, std::pair<std::_Rb_tree_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > >, bool> >::type std::map<Board::PatternType, std::bitset<4ul>, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::insert<std::pair<Board::PatternType, std::bitset<4ul> > >(std::pair<Board::PatternType, std::bitset<4ul> >&&) [199]
[197]    0.0    0.00    0.00    2080         std::_Rb_tree_const_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > >::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > > const&) [197]
-----------------------------------------------
                0.00    0.00    2080/2080        std::enable_if<is_constructible<std::pair<Board::PatternType const, std::bitset<4ul> >, std::pair<Board::PatternType, std::bitset<4ul> > >::value, std::pair<std::_Rb_tree_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > >, bool> >::type std::map<Board::PatternType, std::bitset<4ul>, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::insert<std::pair<Board::PatternType, std::bitset<4ul> > >(std::pair<Board::PatternType, std::bitset<4ul> >&&) [199]
[198]    0.0    0.00    0.00    2080         std::_Rb_tree_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > > std::map<Board::PatternType, std::bitset<4ul>, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::emplace_hint<std::pair<Board::PatternType, std::bitset<4ul> > >(std::_Rb_tree_const_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::pair<Board::PatternType, std::bitset<4ul> >&&) [198]
                0.00    0.00    2080/16640       std::pair<Board::PatternType, std::bitset<4ul> >&& std::forward<std::pair<Board::PatternType, std::bitset<4ul> > >(std::remove_reference<std::pair<Board::PatternType, std::bitset<4ul> > >::type&) [73]
                0.00    0.00    2080/2080        std::_Rb_tree_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > > std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_emplace_hint_unique<std::pair<Board::PatternType, std::bitset<4ul> > >(std::_Rb_tree_const_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::pair<Board::PatternType, std::bitset<4ul> >&&) [214]
-----------------------------------------------
                0.00    0.00    2080/2080        Board::extractPatterns(int, int, int, int) const [48]
[199]    0.0    0.00    0.00    2080         std::enable_if<is_constructible<std::pair<Board::PatternType const, std::bitset<4ul> >, std::pair<Board::PatternType, std::bitset<4ul> > >::value, std::pair<std::_Rb_tree_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > >, bool> >::type std::map<Board::PatternType, std::bitset<4ul>, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::insert<std::pair<Board::PatternType, std::bitset<4ul> > >(std::pair<Board::PatternType, std::bitset<4ul> >&&) [199]
                0.00    0.00    2080/4160        std::map<Board::PatternType, std::bitset<4ul>, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::end() [134]
                0.00    0.00    2080/4160        std::map<Board::PatternType, std::bitset<4ul>, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::lower_bound(Board::PatternType const&) [133]
                0.00    0.00    2080/4680        std::operator==(std::_Rb_tree_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > > const&, std::_Rb_tree_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > > const&) [118]
                0.00    0.00    2080/2080        std::_Rb_tree_const_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > >::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > > const&) [197]
                0.00    0.00    2080/16640       std::pair<Board::PatternType, std::bitset<4ul> >&& std::forward<std::pair<Board::PatternType, std::bitset<4ul> > >(std::remove_reference<std::pair<Board::PatternType, std::bitset<4ul> > >::type&) [73]
                0.00    0.00    2080/2080        std::_Rb_tree_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > > std::map<Board::PatternType, std::bitset<4ul>, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::emplace_hint<std::pair<Board::PatternType, std::bitset<4ul> > >(std::_Rb_tree_const_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::pair<Board::PatternType, std::bitset<4ul> >&&) [198]
                0.00    0.00    2080/2080        std::pair<std::_Rb_tree_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > >, bool>::pair<std::_Rb_tree_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > >&, bool, true>(std::_Rb_tree_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > >&, bool&&) [203]
-----------------------------------------------
                0.00    0.00    2080/2080        Pattern::compareBoardsWithPattern(std::map<Board::PatternType, std::bitset<4ul>, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >) [301]
[200]    0.0    0.00    0.00    2080         std::map<Board::PatternType, std::bitset<4ul>, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::operator[](Board::PatternType&&) [200]
                0.00    0.00    4160/4160        std::_Rb_tree_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > >::operator*() const [125]
                0.00    0.00    2080/4160        std::map<Board::PatternType, std::bitset<4ul>, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::lower_bound(Board::PatternType const&) [133]
                0.00    0.00    2080/4160        std::map<Board::PatternType, std::bitset<4ul>, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::end() [134]
                0.00    0.00    2080/4680        std::operator==(std::_Rb_tree_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > > const&, std::_Rb_tree_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > > const&) [118]
                0.00    0.00    2080/2080        std::map<Board::PatternType, std::bitset<4ul>, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::key_comp() const [187]
                0.00    0.00    2080/12480       std::less<Board::PatternType>::operator()(Board::PatternType const&, Board::PatternType const&) const [85]
-----------------------------------------------
                0.00    0.00    2080/2080        void std::__new_allocator<std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > > >::construct<std::pair<Board::PatternType const, std::bitset<4ul> >, std::pair<Board::PatternType, std::bitset<4ul> > >(std::pair<Board::PatternType const, std::bitset<4ul> >*, std::pair<Board::PatternType, std::bitset<4ul> >&&) [193]
[201]    0.0    0.00    0.00    2080         std::pair<Board::PatternType const, std::bitset<4ul> >::pair<Board::PatternType, std::bitset<4ul>, true>(std::pair<Board::PatternType, std::bitset<4ul> >&&) [201]
                0.00    0.00    2080/4160        Board::PatternType&& std::forward<Board::PatternType>(std::remove_reference<Board::PatternType>::type&) [145]
                0.00    0.00    2080/2080        std::bitset<4ul>&& std::forward<std::bitset<4ul> >(std::remove_reference<std::bitset<4ul> >::type&) [218]
-----------------------------------------------
                0.00    0.00    2080/2080        Board::extractPatterns(int, int, int, int) const [48]
[202]    0.0    0.00    0.00    2080         std::pair<Board::PatternType, std::bitset<4ul> >::pair<Board::PatternType, std::bitset<4ul>&, true>(Board::PatternType&&, std::bitset<4ul>&) [202]
                0.00    0.00    2080/4160        Board::PatternType&& std::forward<Board::PatternType>(std::remove_reference<Board::PatternType>::type&) [145]
                0.00    0.00    2080/2080        std::bitset<4ul>& std::forward<std::bitset<4ul>&>(std::remove_reference<std::bitset<4ul>&>::type&) [217]
-----------------------------------------------
                0.00    0.00    2080/2080        std::enable_if<is_constructible<std::pair<Board::PatternType const, std::bitset<4ul> >, std::pair<Board::PatternType, std::bitset<4ul> > >::value, std::pair<std::_Rb_tree_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > >, bool> >::type std::map<Board::PatternType, std::bitset<4ul>, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::insert<std::pair<Board::PatternType, std::bitset<4ul> > >(std::pair<Board::PatternType, std::bitset<4ul> >&&) [199]
[203]    0.0    0.00    0.00    2080         std::pair<std::_Rb_tree_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > >, bool>::pair<std::_Rb_tree_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > >&, bool, true>(std::_Rb_tree_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > >&, bool&&) [203]
